GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,ESA001
"G48006100123014","1990","TX",,,,,,,,"4","012301",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000090689","0000034747","BG 4","S","+26071728","-097302731",,561
"G48006100123015","1990","TX",,,,,,,,"5","012301",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000007402","0000000067","BG 5","S","+26096310","-097308175",,589
"G48006100123016","1990","TX",,,,,,,,"6","012301",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000098005","0000160690","BG 6","S","+26171556","-097303246",,141
"G48006100123021","1990","TX",,,,,,,,"1","012302",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000026896","0000535021","BG 1","S","+26245118","-097192101",,4294
"G48006100123991","1990","TX",,,,,,,,"1","012399",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000000","0000000000","BG 1","S","+26048737","-097197923",,0
"G480061001241","1990","TX",,,,,,,,"1","0124",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000002955","0000000159","BG 1","S","+26077756","-097483075",,466
"G480061001242","1990","TX",,,,,,,,"2","0124",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000004007","0000000120","BG 2","S","+26074705","-097466750",,250
"G480061001243","1990","TX",,,,,,,,"3","0124",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000088339","0000000860","BG 3","S","+26051171","-097429937",,342
"G480061001244","1990","TX",,,,,,,,"4","0124",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000053017","0000001196","BG 4","S","+26054244","-097524869",,788
"G48006100125011","1990","TX",,,,,,,,"1","012501",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000046152","0000001591","BG 1","S","+26044750","-097630414",,517
"G48006100125012","1990","TX",,,,,,,,"2","012501",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000039726","0000001286","BG 2","S","+26043100","-097587378",,1038
"G48006100125013","1990","TX",,,,,,,,"3","012501",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000002005","0000000118","BG 3","S","+26024248","-097536505",,234
"G48006100125031","1990","TX",,,,,,,,"1","012503",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000003893","0000000242","BG 1","S","+25997700","-097527757",,223
"G48006100125032","1990","TX",,,,,,,,"2","012503",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000009879","0000000458","BG 2","S","+25993767","-097543358",,13
"G48006100125033","1990","TX",,,,,,,,"3","012503",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000015747","0000002883","BG 3","S","+25956545","-097559134",,545
"G48006100125034","1990","TX",,,,,,,,"4","012503",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000028079","0000000367","BG 4","S","+25993050","-097589164",,301
"G48006100125041","1990","TX",,,,,,,,"1","012504",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000003517","0000000000","BG 1","S","+25963533","-097512889",,494
"G48006100125042","1990","TX",,,,,,,,"2","012504",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000007037","0000000161","BG 2","S","+25956900","-097529533",,404
"G48006100126011","1990","TX",,,,,,,,"1","012601",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000005243","0000000549","BG 1","S","+25952400","-097457150",,429
"G48006100126012","1990","TX",,,,,,,,"2","012601",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000003310","0000000000","BG 2","S","+25948050","-097434153",,275
"G48006100126013","1990","TX",,,,,,,,"3","012601",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000009489","0000000419","BG 3","S","+25969100","-097447084",,451
"G48006100126014","1990","TX",,,,,,,,"4","012601",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000025063","0000000232","BG 4","S","+25997554","-097494624",,329
"G48006100126021","1990","TX",,,,,,,,"1","012602",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000389","0000000000","BG 1","S","+25966044","-097490196",,165
"G48006100126022","1990","TX",,,,,,,,"2","012602",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000608","0000000000","BG 2","S","+25953950","-097491193",,143
"G48006100126023","1990","TX",,,,,,,,"3","012602",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000002721","0000000000","BG 3","S","+25959500","-097499860",,447
"G48006100126024","1990","TX",,,,,,,,"4","012602",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001736","0000000000","BG 4","S","+25968100","-097504888",,138
"G48006100126025","1990","TX",,,,,,,,"5","012602",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000002585","0000000025","BG 5","S","+25976950","-097498761",,466
"G48006100126031","1990","TX",,,,,,,,"1","012603",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000004968","0000000058","BG 1","S","+25959050","-097476386",,257
"G48006100126032","1990","TX",,,,,,,,"2","012603",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001301","0000000000","BG 2","S","+25967250","-097474505",,388
"G48006100126033","1990","TX",,,,,,,,"3","012603",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001573","0000000066","BG 3","S","+25974417","-097477983",,340
"G480061001271","1990","TX",,,,,,,,"1","0127",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000232091","0000124510","BG 1","S","+25989044","-097264298",,432
"G48006100127991","1990","TX",,,,,,,,"1","012799",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000000","0000000000","BG 1","S","+25950213","-097397481",,0
"G480061001281","1990","TX",,,,,,,,"1","0128",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001391","0000000083","BG 1","S","+25939250","-097527177",,487
"G480061001282","1990","TX",,,,,,,,"2","0128",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000559","0000000000","BG 2","S","+25931753","-097524642",,468
"G480061001283","1990","TX",,,,,,,,"3","0128",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000004808","0000000586","BG 3","S","+25916433","-097525865",,284
"G480061001291","1990","TX",,,,,,,,"1","0129",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000196","0000000000","BG 1","S","+25929650","-097518714",,296
"G480061001292","1990","TX",,,,,,,,"2","0129",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000321","0000000000","BG 2","S","+25928386","-097514799",,287
"G480061001293","1990","TX",,,,,,,,"3","0129",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001123","0000000000","BG 3","S","+25936355","-097515249",,357
"G480061001294","1990","TX",,,,,,,,"4","0129",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001271","0000000069","BG 4","S","+25945384","-097514502",,506
"G48006100130011","1990","TX",,,,,,,,"1","013001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000460","0000000000","BG 1","S","+25925250","-097493993",,387
"G48006100130012","1990","TX",,,,,,,,"2","013001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000284","0000000000","BG 2","S","+25925300","-097498193",,306
"G48006100130013","1990","TX",,,,,,,,"3","013001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000886","0000000027","BG 3","S","+25929100","-097503271",,423
"G48006100130014","1990","TX",,,,,,,,"4","013001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001024","0000000000","BG 4","S","+25937300","-097505083",,583
"G48006100130015","1990","TX",,,,,,,,"5","013001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000526","0000000000","BG 5","S","+25935300","-097499702",,205
"G48006100130021","1990","TX",,,,,,,,"1","013002",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000658","0000000069","BG 1","S","+25932733","-097490186",,269
"G48006100130022","1990","TX",,,,,,,,"2","013002",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000941","0000000040","BG 2","S","+25942526","-097498280",,687
"G48006100130023","1990","TX",,,,,,,,"3","013002",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000812","0000000075","BG 3","S","+25944133","-097493556",,363
"G48006100130024","1990","TX",,,,,,,,"4","013002",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000304","0000000006","BG 4","S","+25943830","-097488652",,422
"G48006100131021","1990","TX",,,,,,,,"1","013102",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000726","0000000081","BG 1","S","+25934367","-097465681",,244
"G48006100131022","1990","TX",,,,,,,,"2","013102",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000002640","0000000000","BG 2","S","+25936367","-097452589",,496
"G48006100131031","1990","TX",,,,,,,,"1","013103",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001915","0000000125","BG 1","S","+25926100","-097470724",,357
"G48006100131041","1990","TX",,,,,,,,"1","013104",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000628","0000000000","BG 1","S","+25940150","-097476488",,324
"G48006100131042","1990","TX",,,,,,,,"2","013104",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001243","0000000000","BG 2","S","+25939950","-097482836",,262
"G48006100131043","1990","TX",,,,,,,,"3","013104",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000502","0000000007","BG 3","S","+25932967","-097485461",,614
"G48006100131051","1990","TX",,,,,,,,"1","013105",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000528","0000000000","BG 1","S","+25923950","-097483905",,408
"G48006100131052","1990","TX",,,,,,,,"2","013105",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000649","0000000000","BG 2","S","+25929133","-097480927",,416
"G48006100132011","1990","TX",,,,,,,,"1","013201",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001095","0000000000","BG 1","S","+25933100","-097437709",,604
"G48006100132012","1990","TX",,,,,,,,"2","013201",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000841","0000000000","BG 2","S","+25922420","-097434379",,418
"G48006100132013","1990","TX",,,,,,,,"3","013201",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001565","0000000000","BG 3","S","+25922650","-097440550",,617
"G48006100132021","1990","TX",,,,,,,,"1","013202",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000003574","0000000000","BG 1","S","+25930100","-097420042",,557
"G48006100132022","1990","TX",,,,,,,,"2","013202",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000002295","0000000000","BG 2","S","+25920050","-097420205",,236
"G48006100132023","1990","TX",,,,,,,,"3","013202",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001299","0000000000","BG 3","S","+25909350","-097442381",,312
"G48006100132024","1990","TX",,,,,,,,"4","013202",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000009065","0000000000","BG 4","S","+25905700","-097420285",,183
"G48006100133011","1990","TX",,,,,,,,"1","013301",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001383","0000000000","BG 1","S","+25925267","-097451934",,378
"G48006100133012","1990","TX",,,,,,,,"2","013301",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001124","0000000023","BG 2","S","+25915750","-097453242",,988
"G48006100133013","1990","TX",,,,,,,,"3","013301",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001712","0000000168","BG 3","S","+25912000","-097459222",,497
"G48006100133014","1990","TX",,,,,,,,"4","013301",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001951","0000000198","BG 4","S","+25898500","-097442451",,781
"G48006100133021","1990","TX",,,,,,,,"1","013302",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000770","0000000000","BG 1","S","+25894167","-097453622",,529
"G48006100133022","1990","TX",,,,,,,,"2","013302",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000005018","0000000770","BG 2","S","+25888011","-097470386",,556
"G48006100133023","1990","TX",,,,,,,,"3","013302",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000002293","0000000033","BG 3","S","+25884233","-097444766",,760
"G48006100134011","1990","TX",,,,,,,,"1","013401",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000709","0000000000","BG 1","S","+25918633","-097486850",,406
"G48006100134012","1990","TX",,,,,,,,"2","013401",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000580","0000000000","BG 2","S","+25916600","-097481841",,438
"G48006100134013","1990","TX",,,,,,,,"3","013401",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000814","0000000000","BG 3","S","+25915650","-097476693",,256
"G48006100134021","1990","TX",,,,,,,,"1","013402",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000408","0000000000","BG 1","S","+25913000","-097475314",,243
"G48006100134022","1990","TX",,,,,,,,"2","013402",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000171","0000000000","BG 2","S","+25908900","-097480049",,260
"G48006100134023","1990","TX",,,,,,,,"3","013402",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000219","0000000000","BG 3","S","+25907450","-097484399",,225
"G480061001351","1990","TX",,,,,,,,"1","0135",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001590","0000000086","BG 1","S","+25920467","-097503552",,467
"G480061001352","1990","TX",,,,,,,,"2","0135",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000657","0000000046","BG 2","S","+25914450","-097494429",,334
"G480061001361","1990","TX",,,,,,,,"1","0136",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000285","0000000000","BG 1","S","+25924550","-097517240",,348
"G480061001362","1990","TX",,,,,,,,"2","0136",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000296","0000000000","BG 2","S","+25919850","-097517599",,322
"G480061001363","1990","TX",,,,,,,,"3","0136",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000345","0000000041","BG 3","S","+25919050","-097515299",,330
"G480061001364","1990","TX",,,,,,,,"4","0136",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000211","0000000000","BG 4","S","+25914250","-097514499",,232
"G480061001371","1990","TX",,,,,,,,"1","0137",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000260","0000000000","BG 1","S","+25914300","-097509049",,298
"G480061001372","1990","TX",,,,,,,,"2","0137",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000319","0000000000","BG 2","S","+25911863","-097500949",,257
"G480061001373","1990","TX",,,,,,,,"3","0137",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000240","0000000000","BG 3","S","+25911050","-097506987",,254
"G480061001374","1990","TX",,,,,,,,"4","0137",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000309","0000000000","BG 4","S","+25908667","-097511555",,180
"G480061001375","1990","TX",,,,,,,,"5","0137",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000403","0000000000","BG 5","S","+25908511","-097515603",,334
"G48006100138011","1990","TX",,,,,,,,"1","013801",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000403","0000000000","BG 1","S","+25909950","-097492295",,373
"G48006100138012","1990","TX",,,,,,,,"2","013801",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000118","0000000000","BG 2","S","+25906600","-097490099",,179
"G48006100138013","1990","TX",,,,,,,,"3","013801",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000089","0000000000","BG 3","S","+25903000","-097492943",,185
"G48006100138014","1990","TX",,,,,,,,"4","013801",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000236","0000000000","BG 4","S","+25906950","-097495845",,244
"G48006100138021","1990","TX",,,,,,,,"1","013802",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000102","0000000000","BG 1","S","+25902200","-097490700",,213
"G48006100138022","1990","TX",,,,,,,,"2","013802",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000096","0000000000","BG 2","S","+25905100","-097488098",,163
"G48006100138023","1990","TX",,,,,,,,"3","013802",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000213","0000000000","BG 3","S","+25902650","-097485799",,307
"G48006100138024","1990","TX",,,,,,,,"4","013802",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000323","0000000000","BG 4","S","+25897467","-097481250",,224
"G48006100138025","1990","TX",,,,,,,,"5","013802",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000249","0000000000","BG 5","S","+25899850","-097486779",,316
"G48006100139011","1990","TX",,,,,,,,"1","013901",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000244","0000000000","BG 1","S","+25906550","-097460905",,283
"G48006100139012","1990","TX",,,,,,,,"2","013901",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000670","0000000000","BG 2","S","+25911400","-097468306",,501
"G48006100139021","1990","TX",,,,,,,,"1","013902",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000375","0000000000","BG 1","S","+25907250","-097473876",,455
"G48006100139022","1990","TX",,,,,,,,"2","013902",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001456","0000000097","BG 2","S","+25901567","-097475634",,640
"G48006100139031","1990","TX",,,,,,,,"1","013903",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000346","0000000000","BG 1","S","+25900450","-097458930",,471
"G48006100139032","1990","TX",,,,,,,,"2","013903",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000596","0000000000","BG 2","S","+25898500","-097463632",,548
"G48006100139033","1990","TX",,,,,,,,"3","013903",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000240","0000000000","BG 3","S","+25905350","-097464733",,158
"G48006100140011","1990","TX",,,,,,,,"1","014001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000401","0000000000","BG 1","S","+25903300","-097498599",,239
"G48006100140012","1990","TX",,,,,,,,"2","014001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000001680","0000000269","BG 2","S","+25892516","-097492214",,285
"G48006100140013","1990","TX",,,,,,,,"3","014001",,,"99","Cameron","061",,,"7","1240",,,,"9999","3","Texas","48",,,,"0000000392","0000000032","BG 3","S","+25898667","-097501466",,288
